Bromocriptine,Zuclopenthixol
Desipramine,Terfenadine
Meprobamate,Midazolam
Pergolide,Zuclopenthixol
Rotigotine,Ziprasidone
Ziprasidone,Zuclopenthixol
Chlorprothixene,Loxapine
Doxepin,Mianserin
Doxepin,Trimipramine
Lisuride,Loxapine
Iloperidone,Methotrimeprazine
Amoxapine,Doxepin
Aripiprazole,Maprotiline
Droxidopa,Ephedra
Flunitrazepam,Pentobarbital
Hexocyclium,Maprotiline
Maprotiline,Procyclidine
Chlorpromazine,Clozapine
Ergotamine,Ziprasidone
Chlorpromazine,Loxapine
Ergotamine,Loxapine
Amphetamine,MMDA
Amitriptyline,Clozapine
Cyproheptadine,Methotrimeprazine
Diazepam,Eszopiclone
Diazepam,Ketazolam
Ketazolam,Temazepam
Methotrimeprazine,Oxymetazoline
Methotrimeprazine,Xylometazoline
Chlorpromazine,Paliperidone
Ergotamine,Paliperidone
Iloperidone,Pramipexole
Iloperidone,Ropinirole
Asenapine,Methotrimeprazine
Asenapine,Mirtazapine
Amoxapine,Trimipramine
Amphetamine,Phentermine
Nimodipine,Nisoldipine
Imipramine,Trimipramine
Clozapine,Yohimbine
Atropine,Maprotiline
Eszopiclone,Pentobarbital
"3,4-Methylenedioxymethamphetamine",Chlorphenamine
Chlorphenamine,Cocaine
Chlorprothixene,Imipramine
Disopyramide,Hexocyclium
Disopyramide,Procyclidine
Disopyramide,Vernakalant
Etizolam,Meprobamate
Flumazenil,Meprobamate
Paroxetine,Promazine
Phentolamine,Quinidine
Aripiprazole,Imipramine
Iloperidone,Mianserin
Paliperidone,Trimipramine
Doxepin,Pergolide
Doxepin,Ergotamine
Doxepin,Risperidone
Iloperidone,Rotigotine
Iloperidone,Zuclopenthixol
Isradipine,Mibefradil
Chlorpromazine,Pramipexole
Chlorpromazine,Promazine
Chlorpromazine,Ropinirole
Cinnarizine,Isradipine
Disopyramide,Terfenadine
Ergotamine,Pramipexole
Ergotamine,Ropinirole
Promazine,Risperidone
Amphetamine,Methamphetamine
Asenapine,Doxepin
Dopamine,Iloperidone
Maprotiline,Methotrimeprazine
Loxapine,Mianserin
Amitriptyline,Aripiprazole
Chlorpromazine,Quetiapine
Ergotamine,Quetiapine
3-Methylfentanyl,Alfentanil
3-Methylfentanyl,Ethylmorphine
3-Methylfentanyl,Levallorphan
3-Methylfentanyl,MethadylAcetate
3-Methylfentanyl,Tramadol
Acamprosate,Alprazolam
Acamprosate,Chlordiazepoxide
Acamprosate,Ethchlorvynol
Aceclofenac,Mesalazine
Acepromazine,Acetophenazine
Acepromazine,Buspirone
Acepromazine,Droperidol
Acepromazine,Mesoridazine
Acepromazine,Tetrahydropalmatine
Aceprometazine,Benzatropine
Aceprometazine,Esmirtazapine
Acetophenazine,Thioridazine
Adapalene,Tamibarotene
Adenosine,Caffeine
Ajmaline,Flecainide
Ajmaline,Propafenone
Alcaftadine,Benzatropine
Alcaftadine,Esmirtazapine
Alclofenac,Etodolac
Alclofenac,Phenylbutazone
Alclofenac,Valdecoxib
Alfentanil,Alvimopan
Alfentanil,Butorphanol
Alfentanil,Fentanyl
Alfentanil,Heroin
Alfentanil,LevomethadylAcetate
Alfentanil,Pentazocine
Alfentanil,Remifentanil
Alfentanil,Sufentanil
Alfentanil,Tapentadol
Alfentanil,Trimebutine
Alimemazine,Benzatropine
Alimemazine,Esmirtazapine
Alosetron,Rocuronium
Alprazolam,Stiripentol
Alprostadil,CarboprostTromethamine
Alvimopan,Ethylmorphine
Alvimopan,Levallorphan
Alvimopan,MethadylAcetate
Alvimopan,Tramadol
Amantadine,Phencyclidine
Amantadine,Prochlorperazine
Amantadine,Raclopride
Amantadine,Rimantadine
Amdinocillin,Cefditoren
AminocaproicAcid,TranexamicAcid
Aminophylline,Anagrelide
Aminophylline,Enoximone
Amiodarone,Sotalol
Amisulpride,Fluspirilene
Amisulpride,Haloperidol
Amisulpride,Thiothixene
Amoxicillin,Mezlocillin
Antipyrine,Mesalazine
Antrafenine,Mesalazine
Apremilast,Cilomilast
Arbutamine,Atenolol
Arbutamine,Droxidopa
Arbutamine,Esmolol
Arbutamine,Indacaterol
Arbutamine,Levobetaxolol
Arbutamine,Mirabegron
Arbutamine,Olodaterol
Arbutamine,Orciprenaline
Arbutamine,Penbutolol
Arbutamine,Solabegron
Armodafinil,Benzatropine
Armodafinil,Bupropion
Armodafinil,Duloxetine
Atenolol,Phenylpropanolamine
Atenolol,Salmeterol
Atenolol,Sotalol
Atenolol,Terbutaline
Atomoxetine,Clomipramine
