"3,4-Methylenedioxymethamphetamine",Dextromethorphan
Adinazolam,Amoxapine
Amoxapine,Clotiazepam
Amoxapine,Halothane
Loxapine,Verapamil
Amoxapine,Dextromethorphan
Verapamil,Zonisamide
Amoxapine,Cinolazepam
Imipramine,Miconazole
Dextromethorphan,Doxepin
Halothane,Oxazepam
Dextromethorphan,Imipramine
Bromazepam,Halothane
Diazepam,Halothane
Flurazepam,Halothane
Halothane,Temazepam
Amoxapine,Fludiazepam
Amoxapine,Halazepam
Amoxapine,Verapamil
Amphetamine,Zonisamide
Aripiprazole,Verapamil
Bepridil,Zonisamide
Dextromethorphan,Nortriptyline
Halothane,Nitrazepam
Amitriptyline,Imatinib
Clozapine,Verapamil
Verapamil,Ziprasidone
Amoxapine,Secobarbital
Amoxapine,Thiopental
Halothane,Midazolam
Dextromethorphan,Trimipramine
Amphetamine,Quetiapine
Adinazolam,Halothane
Clotiazepam,Halothane
Estazolam,Halothane
Halothane,Prazepam
Halothane,Quazepam
Halothane,Triazolam
Desipramine,Dextromethorphan
Amoxapine,Barbital
Amoxapine,Butethal
Amphetamine,Aripiprazole
Amitriptyline,Methoxyflurane
Asenapine,Verapamil
Dextromethorphan,Halothane
Diclofenac,Zonisamide
Minaprine,Zonisamide
Agmatine,Loxapine
Amphetamine,Clozapine
Amphetamine,Ziprasidone
Mirtazapine,Verapamil
Amoxapine,Flunitrazepam
Chlorpromazine,Miconazole
Cinolazepam,Halothane
Amitriptyline,Cinnarizine
Amitriptyline,Rotigotine
Trimipramine,Verapamil
Bepridil,Imipramine
Cinnarizine,Zonisamide
Cocaine,Zonisamide
Disopyramide,Zonisamide
Ibutilide,Imipramine
Isradipine,Zonisamide
Quinidine,Zonisamide
Halothane,Pentobarbital
Miconazole,Pentobarbital
MMDA,Quetiapine
Amoxapine,Pethidine
Amphetamine,Asenapine
Aripiprazole,MMDA
Dextromethorphan,Ephedra
Fludiazepam,Halothane
Halazepam,Halothane
Miconazole,Verapamil
Amphetamine,Methotrimeprazine
Amitriptyline,Tiapride
Clozapine,MMDA
MMDA,Ziprasidone
Agmatine,Quetiapine
Orphenadrine,Quetiapine
Asenapine,Tramadol
Dextromethorphan,Dosulepin
Butalbital,Halothane
Halothane,Secobarbital
Halothane,Talbutal
Halothane,Thiopental
Agmatine,Aripiprazole
Amoxapine,Disopyramide
Amoxapine,Quinidine
Aripiprazole,Orphenadrine
Amphetamine,Bromocriptine
Amphetamine,Pergolide
Ephedra,Maprotiline
Risperidone,Verapamil
Clenbuterol,Loxapine
Dextromethorphan,Methamphetamine
Loxapine,Methadone
Agmatine,Clozapine
Agmatine,Ziprasidone
Clozapine,Orphenadrine
Orphenadrine,Ziprasidone
Asenapine,MMDA
Asenapine,Paroxetine
Barbital,Halothane
Bepridil,Miconazole
Butethal,Halothane
Amitriptyline,Fenoldopam
Amitriptyline,Trifluoperazine
Agmatine,Doxepin
Bromocriptine,Tramadol
Pergolide,Tramadol
Bromazepam,Methoxyflurane
Bromazepam,Topiramate
Flurazepam,Methoxyflurane
Flurazepam,Topiramate
Methotrimeprazine,MMDA
Mirtazapine,Pethidine
Amoxapine,Atropine
Amoxapine,Doxazosin
Amoxapine,Ketazolam
Amoxapine,Phenobarbital
Amoxapine,Terazosin
Amphetamine,Dextromethorphan
Flunitrazepam,Halothane
Halothane,Tramadol
Methoxyflurane,Nitrazepam
Mianserin,Pethidine
Miconazole,Nefazodone
Pethidine,Trimipramine
Ephedra,Iloperidone
Maprotiline,Methamphetamine
Agmatine,Asenapine
Amphetamine,Chlorpromazine
Amphetamine,Pramipexole
Amphetamine,Promazine
Amphetamine,Risperidone
Amphetamine,Ropinirole
Asenapine,Orphenadrine
Asenapine,Quinidine
Asenapine,Terfenadine
Bepridil,Chlorpromazine
Chlorpromazine,Ibutilide
Eletriptan,Nortriptyline
Bromocriptine,MMDA
Bromocriptine,Paroxetine
Methoxyflurane,Midazolam
Midazolam,Topiramate
MMDA,Pergolide
Paroxetine,Pergolide
Dextromethorphan,Nefazodone
Agmatine,Methotrimeprazine
Agmatine,Mirtazapine
Methotrimeprazine,Orphenadrine
Mirtazapine,Quinidine
Mirtazapine,Terfenadine
Amiodarone,Loxapine
Chloroprocaine,Loxapine
Iloperidone,Verapamil
Dopamine,Ephedra
Methadone,Quetiapine
Adinazolam,Methoxyflurane
Adinazolam,Topiramate
Clotiazepam,Methoxyflurane
Clotiazepam,Topiramate
Dalfampridine,Methoxyflurane
Halothane,Pethidine
Halothane,Topiramate
Agmatine,Mianserin
Chlorpromazine,Droxidopa
Chlorpromazine,Tramadol
Mianserin,Terfenadine
Pramipexole,Tramadol
Risperidone,Tramadol
Ropinirole,Tramadol
Terfenadine,Trimipramine
Aclidinium,Amoxapine
Amoxapine,Darifenacin
Amoxapine,Methadone
Amoxapine,Oxazepam
Amoxapine,Succinylcholine
Amoxapine,Tolterodine
Amoxapine,Trihexyphenidyl
Amoxapine,Umeclidinium
Aripiprazole,Methadone
Amitriptyline,Dalfampridine
Amitriptyline,Menthol
Amitriptyline,Tizanidine
Amitriptyline,Vernakalant
Iloperidone,Methamphetamine
Amiodarone,Zonisamide
Amphetamine,Chlorprothixene
Amphetamine,Lisuride
Asenapine,Doxazosin
Asenapine,Terazosin
Bepridil,Verapamil
Dextromethorphan,Minaprine
Dextromethorphan,MMDA
Dextromethorphan,Paroxetine
Dopamine,Dosulepin
Oxazepam,Phenobarbital
Vernakalant,Zonisamide
4-Methoxyamphetamine,Desipramine
Agmatine,Bromocriptine
Agmatine,Pergolide
Bromocriptine,Cinnarizine
Cinnarizine,Pergolide
Desipramine,Eletriptan
Amoxapine,Diazepam
Amoxapine,Temazepam
Clozapine,Memantine
Memantine,Ziprasidone
Bromazepam,Phenobarbital
Diazepam,Phenobarbital
Doxazosin,Mirtazapine
Flurazepam,Phenobarbital
Loperamide,Mirtazapine
Mirtazapine,Terazosin
Phenobarbital,Temazepam
Chlorpromazine,MMDA
Chlorpromazine,Paroxetine
Cinolazepam,Methoxyflurane
Cinolazepam,Topiramate
Disopyramide,Miconazole
Halothane,Meprobamate
Miconazole,Quinidine
Miconazole,Terfenadine
MMDA,Pramipexole
MMDA,Promazine
MMDA,Risperidone
MMDA,Ropinirole
Paroxetine,Pramipexole
Paroxetine,Risperidone
Paroxetine,Ropinirole
Amphetamine,Iloperidone
Amphetamine,Yohimbine
Bepridil,Mibefradil
Dopamine,Methamphetamine
Doxepin,Memantine
Doxepin,Ondansetron
Chlorprothixene,Nefazodone
Lisuride,Tramadol
Loperamide,Mianserin
Nitrazepam,Phenobarbital
4-Methoxyamphetamine,Dextromethorphan
Cocaine,Dextromethorphan
Dextromethorphan,Orphenadrine
Dextromethorphan,Tenocyclidine
Imipramine,Memantine
Imipramine,Ondansetron
Chloroprocaine,Quetiapine
Chlorphenamine,Quetiapine
Bromocriptine,Escitalopram
Escitalopram,Pergolide
Midazolam,Phenobarbital
