"3,4-Methylenedioxymethamphetamine",Paroxetine
"3,4-Methylenedioxymethamphetamine",Doxepin
Danazol,"SyntheticConjugatedEstrogens,A"
Danazol,"SyntheticConjugatedEstrogens,B"
Melatonin,"SyntheticConjugatedEstrogens,A"
Melatonin,"SyntheticConjugatedEstrogens,B"
"3,4-Methylenedioxymethamphetamine",Imipramine
"3,4-Methylenedioxymethamphetamine",Ephedra
"3,4-Methylenedioxymethamphetamine",4-Methoxyamphetamine
"3,4-Methylenedioxymethamphetamine",Cocaine
"3,4-Methylenedioxymethamphetamine",Bupropion
"3,4-Methylenedioxymethamphetamine",Fluoxetine
"3,4-Methylenedioxymethamphetamine",Milnacipran
"3,4-Methylenedioxymethamphetamine",Tegaserod
"3,4-Methylenedioxymethamphetamine",Mianserin
"3,4-Methylenedioxymethamphetamine",Trimipramine
Aclidinium,Triflupromazine
Amisulpride,Amoxapine
Amisulpride,Aripiprazole
Amoxapine,Chlorphenamine
Amoxapine,Molindone
Aripiprazole,Hexocyclium
Aripiprazole,Molindone
Aripiprazole,Procyclidine
Asenapine,Brexpiprazole
Asenapine,Fenoldopam
Asenapine,Flupentixol
Asenapine,Remoxipride
Asenapine,Sertindole
Brexpiprazole,Flupentixol
Brexpiprazole,Nortriptyline
Brexpiprazole,Remoxipride
Brexpiprazole,Sertindole
Citalopram,Flupentixol
Darifenacin,Triflupromazine
Etorphine,Methadone
Flupentixol,Lurasidone
Flupentixol,Nortriptyline
Flupentixol,Remoxipride
Flupentixol,Sertindole
Flupentixol,Trifluoperazine
Lurasidone,Remoxipride
Lurasidone,Sertindole
Memantine,Methadone
Methadone,Ondansetron
Nortriptyline,Sertindole
Remoxipride,Sertindole
Succinylcholine,Triflupromazine
Tolterodine,Triflupromazine
Triflupromazine,Trihexyphenidyl
Triflupromazine,Umeclidinium
Bromocriptine,Mianserin
Desipramine,Mianserin
Desipramine,Trimipramine
Mianserin,Pergolide
Atropine,Quetiapine
Cariprazine,Quetiapine
Perospirone,Quetiapine
Quetiapine,Thioridazine
Quetiapine,Trazodone
