Iloperidone,Quetiapine
Paliperidone,Quetiapine
Loxapine,Risperidone
Asenapine,Clozapine
"3,4-Methylenedioxymethamphetamine",Duloxetine
Acepromazine,Chlorpromazine
Acepromazine,Risperidone
Carphenazine,Rotigotine
Carphenazine,Zuclopenthixol
Chlorpromazine,Thioridazine
Chlorprothixene,Terfenadine
Cocaine,Duloxetine
Cyproheptadine,Promazine
Disopyramide,Oxyphencyclimine
Disopyramide,Tiotropium
Disopyramide,Tridihexethyl
Dosulepin,Terfenadine
Eletriptan,Rizatriptan
Haloperidol,Rotigotine
Lisuride,Rotigotine
Oxyphencyclimine,Terfenadine
Quinidine,Tamsulosin
Rotigotine,Thiethylperazine
Terfenadine,Tiotropium
Terfenadine,Tridihexethyl
Thiothixene,Zuclopenthixol
Bromocriptine,Clozapine
Clozapine,Pergolide
Asenapine,Quetiapine
Bromocriptine,Iloperidone
Acetazolamide,EllagicAcid
Amoxapine,Loxapine
Chlorprothixene,Clozapine
Chlorprothixene,Ziprasidone
Lisuride,Ziprasidone
Aripiprazole,Iloperidone
Aripiprazole,Paliperidone
Imipramine,Maprotiline
3-Methylfentanyl,Pentazocine
3-Methylfentanyl,Tapentadol
Alprostadil,Limaprost
Alvimopan,Pentazocine
Alvimopan,Tapentadol
Arbutamine,Phenylpropanolamine
Arbutamine,Sotalol
Bupropion,Duloxetine
Butorphanol,Pentazocine
Butorphanol,Tapentadol
Cariprazine,Perospirone
Carphenazine,Fluphenazine
Carphenazine,Haloperidol
Carphenazine,Perphenazine
Carphenazine,Thiethylperazine
Carphenazine,Thiothixene
Cefazolin,Ertapenem
Cefepime,Mezlocillin
Duloxetine,Milnacipran
Etizolam,Flunitrazepam
Etodolac,Phenylbutazone
Fentanyl,Pentazocine
Fentanyl,Tapentadol
Flecainide,Propafenone
Fluphenazine,Haloperidol
Fluphenazine,Thiethylperazine
Fluphenazine,Thiothixene
Fluspirilene,Thiothixene
GallamineTriethiodide,Rocuronium
Haloperidol,Perphenazine
Haloperidol,Thiethylperazine
Haloperidol,Thiothixene
Heroin,Pentazocine
Heroin,Tapentadol
Lasofoxifene,Tamoxifen
Lovastatin,Simvastatin
Pentazocine,Remifentanil
Pentazocine,Sufentanil
Pentazocine,Tapentadol
Perphenazine,Thiethylperazine
Perphenazine,Thiothixene
Phendimetrazine,Tamsulosin
Phenylpropanolamine,Salmeterol
Phenylpropanolamine,Sotalol
Phenylpropanolamine,Terbutaline
Propafenone,Sotalol
Remifentanil,Tapentadol
Salmeterol,Sotalol
Sotalol,Terbutaline
Sufentanil,Tapentadol
Thiethylperazine,Thiothixene
Maprotiline,Promazine
"3,4-Methylenedioxymethamphetamine",MMDA
4-Methoxyamphetamine,MMDA
Paroxetine,Terfenadine
Amisulpride,Lurasidone
Amisulpride,Remoxipride
Aripiprazole,Asenapine
Brexpiprazole,Molindone
Chloroprocaine,Methadone
Chlorphenamine,Phentermine
Etorphine,Naltrexone
Fenoldopam,Tizanidine
Flupentixol,Molindone
Hexocyclium,Succinylcholine
Lurasidone,Molindone
Procyclidine,Succinylcholine
Iloperidone,Lurasidone
Methamphetamine,Phentermine
Nicotine,Varenicline
Bromocriptine,Loxapine
4-Methoxyamphetamine,Phentermine
Flupentixol,Zuclopenthixol
Cyproheptadine,Maprotiline
Pentobarbital,Phenobarbital
Droxidopa,Oxymetazoline
Droxidopa,Xylometazoline
Eszopiclone,Flunitrazepam
Nefazodone,Trazodone
Pramipexole,Quetiapine
Quetiapine,Ropinirole
Maprotiline,Nortriptyline
Aripiprazole,Doxepin
4-Methoxyamphetamine,Methamphetamine
Doxepin,Promazine
Meprobamate,Secobarbital
Meprobamate,Thiopental
Desipramine,Paroxetine
Ephedra,MMDA
Maprotiline,Paroxetine
Amitriptyline,Doxepin
Iloperidone,Ziprasidone
Paliperidone,Ziprasidone
Ergotamine,Trimipramine
Lisuride,Risperidone
Aripiprazole,Pramipexole
Aripiprazole,Promazine
Aripiprazole,Ropinirole
Doxepin,Imipramine
Asenapine,Ziprasidone
Imipramine,Promazine
