Acarbose,Miglitol
Acarbose,Voglibose
Aceclofenac,Dexibuprofen
Aceclofenac,Diclofenac
Aceclofenac,Diethylcarbamazine
Aceclofenac,Minoxidil
Aceclofenac,Rofecoxib
Aceclofenac,Sulfasalazine
Acepromazine,Cariprazine
Acepromazine,Perospirone
Aceprometazine,Chlorphenamine
Acetazolamide,Topiramate
Acetophenazine,Buspirone
Acetophenazine,Droperidol
Acetophenazine,Mesoridazine
Acetophenazine,Minaprine
Acetophenazine,Quinagolide
Acetophenazine,Tetrabenazine
Aclidinium,Nortriptyline
Adinazolam,Etizolam
Adinazolam,Flunitrazepam
Ajmaline,Vernakalant
Alcaftadine,Chlorphenamine
Alclofenac,Balsalazide
Alclofenac,Celecoxib
Aleglitazar,GW-501516
Aleglitazar,Mitiglinide
Aleglitazar,Repaglinide
Aleglitazar,Rosiglitazone
Alfentanil,Naltrexone
Alimemazine,Chlorphenamine
Alosetron,Chloroprocaine
Alprazolam,Flumazenil
Amiodarone,Atenolol
Amiodarone,Esmolol
Amiodarone,Levobetaxolol
Amisulpride,Cyclobenzaprine
Amisulpride,Molindone
Amisulpride,Pimavanserin
Amisulpride,Pimozide
Amisulpride,Prochlorperazine
Amisulpride,Raclopride
Amisulpride,Ritanserin
Amisulpride,Sulpiride
Amoxicillin,Cefadroxil
Amoxicillin,Ceftizoxime
Amoxicillin,Doripenem
Anagrelide,Tofisopam
Antipyrine,Dexibuprofen
Antipyrine,Diclofenac
Antipyrine,Diethylcarbamazine
Antipyrine,Minoxidil
Antipyrine,Rofecoxib
Antipyrine,Sulfasalazine
Antrafenine,Dexibuprofen
Antrafenine,Diclofenac
Antrafenine,Diethylcarbamazine
Antrafenine,Minoxidil
Antrafenine,Rofecoxib
Antrafenine,Sulfasalazine
ArbaclofenPlacarbil,Progabide
Armodafinil,Chlorphenamine
Asenapine,Lurasidone
Astemizole,Betahistine
Astemizole,Cyclizine
Astemizole,Dimetindene
Astemizole,Diphenhydramine
Astemizole,Doxylamine
Astemizole,Ketotifen
Astemizole,Tesmilifene
Atenolol,Penbutolol
Atomoxetine,Dexfenfluramine
Atomoxetine,Diethylpropion
Atomoxetine,MMDA
Atomoxetine,Paroxetine
Atomoxetine,Phenmetrazine
Atomoxetine,Sertraline
Atomoxetine,Sibutramine
Atropine,Cyproheptadine
Baclofen,Progabide
Balsalazide,Cholinemagnesiumtrisalicylate
Balsalazide,Etoricoxib
Balsalazide,Lobeglitazone
Balsalazide,Nimesulide
Balsalazide,Parecoxib
Balsalazide,Pioglitazone
Balsalazide,Zileuton
Bazedoxifene,Diethylstilbestrol
Beclomethasonedipropionate,Dexamethasone
Beclomethasonedipropionate,Fluticasonepropionate
Benzonatate,Vernakalant
Benzylpenicillin,Cefadroxil
Benzylpenicillin,Doripenem
Benzylpenicillin,Piperacillin
Betahistine,Cyclizine
Betahistine,Dimetindene
Betahistine,Diphenhydramine
Betahistine,Doxylamine
Betahistine,Ketotifen
Betahistine,Tesmilifene
Bifonazole,Clotrimazole
Biperiden,Cevimeline
Biperiden,Doxacuriumchloride
Biperiden,Doxylamine
Biperiden,Flavoxate
Brimonidine,Lisuride
Bromfenac,Dexibuprofen
Bromfenac,Diclofenac
Bromfenac,Diethylcarbamazine
Bromfenac,Minoxidil
Bromfenac,Rofecoxib
Bromfenac,Sulfasalazine
Bromodiphenhydramine,Chlorphenamine
Buclizine,Chlorphenamine
Buspirone,Droperidol
Buspirone,Mesoridazine
Buspirone,Quinagolide
Buspirone,Tetrabenazine
Buspirone,Tetrahydropalmatine
Cabazitaxel,Colchicine
Cabazitaxel,Vincristine
Carbamazepine,Vernakalant
Carbinoxamine,Chlorphenamine
Cariprazine,Tiapride
Carprofen,Dexibuprofen
Carprofen,Diclofenac
Carprofen,Diethylcarbamazine
Carprofen,Minoxidil
Carprofen,Rofecoxib
Carprofen,Sulfasalazine
Cefaclor,Cefadroxil
Cefaclor,Ceftizoxime
Cefaclor,Doripenem
Cefadroxil,Cefotetan
Cefadroxil,Cefradine
Cefadroxil,Ceftriaxone
Cefadroxil,Doripenem
Cefadroxil,Phenoxymethylpenicillin
Cefadroxil,Pivampicillin
Ceforanide,Doripenem
Cefotetan,Doripenem
Cefotetan,Piperacillin
Cefradine,Ceftizoxime
Cefradine,Doripenem
Ceftizoxime,Doripenem
Ceftizoxime,Phenoxymethylpenicillin
Ceftizoxime,Pivampicillin
Ceftriaxone,Piperacillin
Celecoxib,Etoricoxib
Celecoxib,Nimesulide
Celecoxib,Parecoxib
Celecoxib,Sulpiride
Cetirizine,Chlorphenamine
Cevimeline,Doxylamine
Cevimeline,Flavoxate
Cevimeline,Isopropamide
Cevimeline,Paroxetine
Chlordiazepoxide,Flumazenil
Chloroprocaine,Dolasetron
Chloroprocaine,Granisetron
Chloroprocaine,Levobupivacaine
Chloroprocaine,Mepivacaine
Chloroprocaine,Palonosetron
Chloroprocaine,Phencyclidine
Chloroprocaine,Proparacaine
Chloroprocaine,Ropivacaine
Chloroprocaine,Tropisetron
Chloropyramine,Chlorphenamine
Chlorphenamine,Debrisoquin
Chlorphenamine,Dimenhydrinate
Chlorphenamine,Emedastine
Chlorphenamine,Fencamfamine
Chlorphenamine,Fexofenadine
Chlorphenamine,Fluvoxamine
Chlorphenamine,Levocetirizine
Chlorphenamine,Loratadine
Chlorphenamine,Nefazodone
Chlorphenamine,Pheniramine
Chlorphenamine,Reboxetine
Chlorphenamine,Viloxazine
Chlorpromazine,Ergotamine
Chlorprothixene,Haloperidol
Chlorprothixene,Oxyphencyclimine
Chlorprothixene,Thiothixene
Chlorprothixene,Tiotropium
Chlorprothixene,Tridihexethyl
Ciclesonide,Dexamethasone
Ciclesonide,Fluticasonepropionate
Cilomilast,Crisaborole
Citalopram,Nortriptyline
Clobetasone,Dexamethasone
Clobetasone,Fluticasonepropionate
Clocortolone,Dexamethasone
Clocortolone,Fluticasonepropionate
Clotiazepam,Etizolam
Clotiazepam,Flunitrazepam
Clotrimazole,Efinaconazole
Clotrimazole,Erlotinib
Clotrimazole,Fluconazole
Clotrimazole,Itraconazole
Clotrimazole,Posaconazole
Clotrimazole,Terconazole
Clotrimazole,Tioconazole
Clotrimazole,Voriconazole
Colchicine,Vincristine
Conjugatedestrogens,Diethylstilbestrol
Cyclizine,Dimetindene
Cyclizine,Diphenhydramine
Cyclizine,Doxylamine
Cyclizine,Ketotifen
Cyclizine,Tesmilifene
Cyclobenzaprine,Molindone
Cycrimine,Hexocyclium
Cycrimine,Molindone
Cycrimine,Procyclidine
Dapiprazole,Lisdexamfetamine
Dapiprazole,Modafinil
Darifenacin,Nortriptyline
Delafloxacin,Rosoxacin
Demecarium,Donepezil
Deramciclane,Dexfenfluramine
Deramciclane,Donepezil
Deramciclane,Mesoridazine
Deramciclane,Minaprine
Desonide,Dexamethasone
Desonide,Fluticasonepropionate
Desoximetasone,Dexamethasone
Desoximetasone,Fluticasonepropionate
Desvenlafaxine,Dexfenfluramine
Desvenlafaxine,Diethylpropion
Desvenlafaxine,MMDA
Desvenlafaxine,Paroxetine
Desvenlafaxine,Phenmetrazine
Desvenlafaxine,Sertraline
Desvenlafaxine,Sibutramine
Dexamethasone,Difluprednate
Dexamethasone,Fluticasonefuroate
Dexamethasone,Medrysone
