"3,4-Methylenedioxymethamphetamine",Asenapine
"3,4-Methylenedioxymethamphetamine",Donepezil
"3,4-Methylenedioxymethamphetamine",Isometheptene
"3,4-Methylenedioxymethamphetamine",Lisdexamfetamine
"3,4-Methylenedioxymethamphetamine",Mesoridazine
"3,4-Methylenedioxymethamphetamine",Modafinil
"3,4-Methylenedioxymethamphetamine",Tetrabenazine
"3,4-Methylenedioxymethamphetamine",Amitriptyline
"3,4-Methylenedioxymethamphetamine",Pergolide
Adenosine,Gabapentin
Adinazolam,Piperazine
Adinazolam,Zaleplon
Aleglitazar,Dexibuprofen
Aleglitazar,Sulfasalazine
Alprazolam,Estazolam
Alprazolam,Prazepam
Alprazolam,Quazepam
Alprazolam,Triazolam
Amiodarone,Gabapentin
Amiodarone,Penbutolol
Amiodarone,Pimozide
Amiodarone,Vernakalant
Atomoxetine,Minaprine
Balsalazide,Celecoxib
Bifonazole,Miconazole
Biperiden,Minaprine
Biperiden,Paroxetine
Buspirone,Minaprine
Cefadroxil,Ceftizoxime
Cevimeline,Minaprine
Chlordiazepoxide,Estazolam
Chlordiazepoxide,Prazepam
Chlordiazepoxide,Quazepam
Chlordiazepoxide,Triazolam
Chlormezanone,Triazolam
Chloroprocaine,Ethanol
Clorazepate,Methoxyflurane
Clorazepate,Topiramate
Clotiazepam,Piperazine
Clotiazepam,Zaleplon
Clotrimazole,Sulfinpyrazone
Crisaborole,Dipyridamole
Crisaborole,Tofisopam
Crofelemer,Dexibuprofen
Dalfampridine,Vernakalant
Dalteparin,Vandetanib
Deramciclane,MMDA
Deramciclane,Paroxetine
Desvenlafaxine,Minaprine
Dexamethasone,Fluticasonepropionate
Dexfenfluramine,MMDA
Dexfenfluramine,Paroxetine
Dexibuprofen,Diclofenac
Dexibuprofen,Diethylcarbamazine
Dexibuprofen,Minoxidil
Dexibuprofen,Mitiglinide
Dexibuprofen,Rasagiline
Dexibuprofen,Repaglinide
Dexibuprofen,Rofecoxib
Dexibuprofen,Rosiglitazone
Dextropropoxyphene,Pethidine
Diclofenac,Minoxidil
Diclofenac,Montelukast
Diclofenac,Rofecoxib
Diethylpropion,Paroxetine
Dimethylthiambutene,Pethidine
Dimetindene,Paroxetine
Diphenhydramine,Paroxetine
Diphenoxylate,Pethidine
Dipivefrin,Penbutolol
Dipivefrin,Tizanidine
Donepezil,Minaprine
Donepezil,MMDA
Donepezil,Paroxetine
Doripenem,Piperacillin
Doxacuriumchloride,Paroxetine
Doxylamine,Minaprine
Doxylamine,Paroxetine
Droperidol,Minaprine
Efinaconazole,Miconazole
Erlotinib,Miconazole
Estazolam,Ethchlorvynol
Estazolam,Piperazine
