"3,4-Methylenedioxymethamphetamine",Aripiprazole
"3,4-Methylenedioxymethamphetamine",Acepromazine
"3,4-Methylenedioxymethamphetamine",Perospirone
"3,4-Methylenedioxymethamphetamine",Thioridazine
"3,4-Methylenedioxymethamphetamine",Clozapine
"3,4-Methylenedioxymethamphetamine",Ziprasidone
"3,4-Methylenedioxymethamphetamine",Brexpiprazole
"3,4-Methylenedioxymethamphetamine",Flupentixol
"3,4-Methylenedioxymethamphetamine",Lurasidone
"3,4-Methylenedioxymethamphetamine",Remoxipride
"3,4-Methylenedioxymethamphetamine",Triflupromazine
"3,4-Methylenedioxymethamphetamine",Methotrimeprazine
"3,4-Methylenedioxymethamphetamine",Bromocriptine
"3,4-Methylenedioxymethamphetamine",Amisulpride
"3,4-Methylenedioxymethamphetamine",Molindone
Acetophenazine,Doxepin
Amiodarone,Epinephrine
Amiodarone,Mibefradil
Astemizole,Doxepin
Betahistine,Doxepin
Biperiden,Doxepin
Butalbital,Ethanol
Chloroprocaine,Nicotine
Chlorphenamine,Iloperidone
Chlorphenamine,Paliperidone
Cyclizine,Doxepin
Diethylpropion,Doxepin
Dipivefrin,Iloperidone
Dipivefrin,Methamphetamine
Dipivefrin,Paliperidone
Dipivefrin,Yohimbine
Donepezil,Doxepin
Doxacuriumchloride,Doxepin
Doxepin,Ethopropazine
Doxepin,Isometheptene
Doxepin,Ketotifen
Doxepin,Lisdexamfetamine
Doxepin,Modafinil
Doxepin,Moxonidine
Doxepin,Phenmetrazine
Doxepin,Quinagolide
Doxepin,Sertraline
Doxepin,Sibutramine
Doxepin,Tesmilifene
Doxepin,Tetrabenazine
Doxepin,Tetrahydropalmatine
Ethanol,Secobarbital
Ethanol,Talbutal
Ethanol,Thiopental
Iloperidone,Naratriptan
Iloperidone,Penbutolol
Iloperidone,Phentolamine
Iloperidone,Sumatriptan
Iloperidone,Tizanidine
Methamphetamine,Phentolamine
Paliperidone,Penbutolol
Paliperidone,Pimozide
Paliperidone,Sulpiride
Phentolamine,Yohimbine
4-Methoxyamphetamine,Aripiprazole
Amoxapine,Meprobamate
Amoxapine,Orphenadrine
Amoxapine,Terfenadine
Aripiprazole,Cinnarizine
Aripiprazole,Cocaine
Aripiprazole,Quinidine
Methotrimeprazine,Tramadol
Desipramine,Dopamine
4-Methoxyamphetamine,Acepromazine
4-Methoxyamphetamine,Clomipramine
4-Methoxyamphetamine,Doxazosin
4-Methoxyamphetamine,Terazosin
4-Methoxyamphetamine,Thioridazine
Acepromazine,Cinnarizine
Acepromazine,Eletriptan
Acetophenazine,Imipramine
Agmatine,Oxymetazoline
Agmatine,Xylometazoline
Agomelatine,Chlorpromazine
Agomelatine,Ergotamine
Agomelatine,Pramipexole
Agomelatine,Promazine
Agomelatine,Risperidone
Agomelatine,Ropinirole
Amantadine,Chlorpromazine
Amantadine,Ergotamine
Amantadine,Pramipexole
Amantadine,Promazine
Amantadine,Risperidone
Amantadine,Ropinirole
Arsenictrioxide,Mesalazine
Benzatropine,Chlorpromazine
Benzatropine,Risperidone
Betahistine,Imipramine
Biperiden,Imipramine
Bupropion,Ergotamine
Cariprazine,Orphenadrine
Cariprazine,Terfenadine
Carphenazine,Ergotamine
Cefalotin,Cefazolin
Cefalotin,Ertapenem
Chlorpromazine,Dofetilide
Chlorpromazine,Esmirtazapine
