Aclidinium,Succinylcholine
Amoxapine,Aripiprazole
Darifenacin,Succinylcholine
Flupentixol,Triflupromazine
Succinylcholine,Tolterodine
Succinylcholine,Trihexyphenidyl
Succinylcholine,Umeclidinium
Imipramine,Methotrimeprazine
Clozapine,Lisuride
Amitriptyline,Nortriptyline
Amisulpride,Iloperidone
Amoxapine,Iloperidone
Aripiprazole,Yohimbine
Butalbital,Flunitrazepam
Doxepin,Paroxetine
Epinephrine,Phentolamine
Flunitrazepam,Secobarbital
Flunitrazepam,Talbutal
Flunitrazepam,Thiopental
Loxapine,Pramipexole
Loxapine,Promazine
Loxapine,Ropinirole
Chlorpromazine,Rotigotine
Chlorpromazine,Zuclopenthixol
Promazine,Terfenadine
Risperidone,Rotigotine
Risperidone,Zuclopenthixol
Clozapine,Nortriptyline
Nortriptyline,Ziprasidone
Asenapine,Paliperidone
Asenapine,Yohimbine
Methotrimeprazine,Zuclopenthixol
Lisuride,Paliperidone
Mibefradil,Verapamil
Bromazepam,Flunitrazepam
Flunitrazepam,Flurazepam
Acepromazine,Molindone
Amdinocillin,Doripenem
Amisulpride,Cariprazine
Cariprazine,Molindone
Cefazolin,Ceftizoxime
Cefazolin,Doripenem
Ceftizoxime,Ertapenem
Chlorprothixene,Minaprine
Chlorprothixene,Paroxetine
Cyproheptadine,Hexocyclium
Cyproheptadine,Procyclidine
Doripenem,Ertapenem
Doxazosin,Phentolamine
Duloxetine,MMDA
Eszopiclone,Etizolam
Eszopiclone,Flumazenil
Loperamide,Naltrexone
Minaprine,Thiothixene
Molindone,Perospirone
Oxymetazoline,Tizanidine
Oxyphencyclimine,Paroxetine
Paroxetine,Tiotropium
Paroxetine,Tridihexethyl
Phentolamine,Terazosin
Tizanidine,Xylometazoline
Amoxapine,Mianserin
Chlorpromazine,Ziprasidone
Clozapine,Pramipexole
Clozapine,Ropinirole
Chlorpromazine,Methotrimeprazine
Methotrimeprazine,Pramipexole
Methotrimeprazine,Ropinirole
Nortriptyline,Quetiapine
Acepromazine,Iloperidone
Butalbital,Eszopiclone
Butalbital,Phenobarbital
Cariprazine,Iloperidone
Chlorprothixene,Doxepin
Dosulepin,Doxepin
Eszopiclone,Talbutal
Iloperidone,Perospirone
Loxapine,Trimipramine
Phenobarbital,Secobarbital
Phenobarbital,Talbutal
Phenobarbital,Thiopental
Methotrimeprazine,Nortriptyline
Acepromazine,Zuclopenthixol
Cocaine,Escitalopram
Cyproheptadine,Terfenadine
Doxazosin,Quinidine
Imipramine,Paroxetine
Quinidine,Terazosin
Thioridazine,Zuclopenthixol
Aclidinium,Maprotiline
Darifenacin,Maprotiline
Ephedra,Phentermine
Maprotiline,Tolterodine
Maprotiline,Trihexyphenidyl
Maprotiline,Umeclidinium
Desipramine,Doxepin
Methotrimeprazine,Paliperidone
Chlorprothixene,Quetiapine
Lisuride,Quetiapine
Amitriptyline,Loxapine
Amoxapine,Asenapine
Amitriptyline,Imipramine
Nefazodone,Trimipramine
Clozapine,Iloperidone
Clozapine,Paliperidone
Yohimbine,Ziprasidone
4-Methoxyamphetamine,Ephedra
Maprotiline,Terfenadine
Dosulepin,Imipramine
Risperidone,Trimipramine
Chlorprothixene,Desipramine
Acebutolol,Clenbuterol
Acetophenazine,Flupentixol
Acetophenazine,Triflupromazine
Aclidinium,Cevimeline
Aclidinium,Flavoxate
Aclidinium,Isopropamide
Atomoxetine,Phentermine
Barbital,Flunitrazepam
Betaxolol,Clenbuterol
Brexpiprazole,Buspirone
Brexpiprazole,Mesoridazine
Buspirone,Lurasidone
Butethal,Flunitrazepam
Cefditoren,Cephalexin
Cefditoren,Dicloxacillin
Cefditoren,Oxacillin
Cevimeline,Darifenacin
Cevimeline,Succinylcholine
Cevimeline,Tolterodine
Cevimeline,Trihexyphenidyl
Cevimeline,Umeclidinium
Citalopram,Dexfenfluramine
Citalopram,Doxylamine
Clenbuterol,Levobunolol
Clenbuterol,Nebivolol
Clenbuterol,Oxprenolol
Clenbuterol,Salbutamol
Darifenacin,Flavoxate
Darifenacin,Isopropamide
Deramciclane,Sertindole
Desvenlafaxine,Phentermine
Dextropropoxyphene,Etorphine
Dextropropoxyphene,Methadone
Dezocine,Etorphine
Diethylpropion,Phentermine
Dimethylthiambutene,Etorphine
Dimethylthiambutene,Methadone
Diphenoxylate,Etorphine
Diphenoxylate,Methadone
Droperidol,Flupentixol
Droperidol,Trifluoperazine
Etorphine,Methylnaltrexone
Etorphine,Oxymorphone
Felbamate,Memantine
Fenoldopam,Guanfacine
Flavoxate,Succinylcholine
Flavoxate,Tolterodine
Flavoxate,Triflupromazine
Flavoxate,Trihexyphenidyl
Flavoxate,Umeclidinium
Flupentixol,Mesoridazine
Flupentixol,Minaprine
Flupentixol,Tetrahydropalmatine
Isocarboxazid,Phentermine
Isopropamide,Tolterodine
Isopropamide,Trihexyphenidyl
Isopropamide,Umeclidinium
Levomilnacipran,Phentermine
Lurasidone,Mesoridazine
Mesoridazine,Remoxipride
Mesoridazine,Sertindole
Methadone,Oxymorphone
