Cefadroxil,Piperacillin
Fludiazepam,Halazepam
Romidepsin,Vorinostat
Clozapine,Doxepin
Cefadroxil,Cefalotin
Cefalotin,Piperacillin
Eletriptan,Naratriptan
Eletriptan,Sumatriptan
Flunitrazepam,Meprobamate
Hexocyclium,Terfenadine
Procyclidine,Terfenadine
Pergolide,Ziprasidone
Pergolide,Quetiapine
Doxepin,Nortriptyline
Mibefradil,Nimodipine
Bromocriptine,Lisuride
Fludiazepam,Midazolam
"3,4-Methylenedioxymethamphetamine",Clomipramine
Amdinocillin,Cefalotin
Atropine,Terfenadine
Chlorprothixene,Promazine
Cinolazepam,Halazepam
Eszopiclone,Meprobamate
3-Methylfentanyl,Etorphine
Aclidinium,Oxyphencyclimine
Aclidinium,Tiotropium
Aclidinium,Tridihexethyl
Alprostadil,Dinoprostone
Alvimopan,Etorphine
Arbutamine,Clenbuterol
Brimonidine,Fenoldopam
Butorphanol,Etorphine
Clenbuterol,Salmeterol
Clenbuterol,Terbutaline
Darifenacin,Oxyphencyclimine
Darifenacin,Tiotropium
Darifenacin,Tridihexethyl
Dinoprostone,Limaprost
Duloxetine,Phentermine
Etorphine,Fentanyl
Etorphine,Heroin
Etorphine,Remifentanil
Etorphine,Sufentanil
Fludiazepam,Oxazepam
Flupentixol,Thiothixene
Halazepam,Oxazepam
Oxyphencyclimine,Succinylcholine
Oxyphencyclimine,Tolterodine
Oxyphencyclimine,Trihexyphenidyl
Oxyphencyclimine,Umeclidinium
Succinylcholine,Tiotropium
Succinylcholine,Tridihexethyl
Tiotropium,Tolterodine
Tiotropium,Trihexyphenidyl
Tiotropium,Umeclidinium
Tolterodine,Tridihexethyl
Tridihexethyl,Trihexyphenidyl
Tridihexethyl,Umeclidinium
Aripiprazole,Bromocriptine
Cinolazepam,Midazolam
Risperidone,Ziprasidone
Lisuride,Yohimbine
Pramipexole,Risperidone
Risperidone,Ropinirole
Estazolam,Midazolam
Midazolam,Prazepam
Midazolam,Quazepam
Midazolam,Triazolam
Aclidinium,Paroxetine
Darifenacin,Paroxetine
MMDA,Phentermine
Paroxetine,Tolterodine
Paroxetine,Trihexyphenidyl
Paroxetine,Umeclidinium
Estazolam,Fludiazepam
Estazolam,Halazepam
Fludiazepam,Prazepam
Halazepam,Prazepam
Bromazepam,Fludiazepam
Bromazepam,Halazepam
Diazepam,Fludiazepam
Diazepam,Halazepam
Fludiazepam,Flurazepam
Flurazepam,Halazepam
Cinolazepam,Temazepam
Butalbital,Meprobamate
Meprobamate,Talbutal
Clozapine,Loxapine
